Date Added,category,sellerlink,sellerlink-url,sellerstorefront-url,sellerproductcount,sellerratings,sellerdetails,seller business name,businessaddress,Count of seller brands,Max % of negative seller ratings - last 30 days,Max % of negative seller ratings - last 90 days,Max % of negative seller ratings - last 12 months,Hero Product 1 #ratings,Hero Product 2 #ratings,Sample brand name,Sample Brand URL,product_count,rating_percent,total_ratings,business_country,seller_score,email,phone_number
2020-11-15,Garden,Seller 235,Seller 235-link,Seller 235-storefrontlink,1-16 of 30 results,100% positive lifetime (2 total ratings),ladens.store is committed to providing each customer with the highest standard of customer service.,Business Name:AUTOBROKER GROUP,Berkholzer Allee23Schwedt /Oder16303DE,2,0,0,0,5,2,Royal Schneider,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Royal+Schneider,1.0,100.0,,Germany,150.89999999999998,,
2020-11-15,Garden,Seller 237,Seller 237-link,Seller 237-storefrontlink,1-16 of 80 results,94% positive in the last 12 months (203 ratings),"Impressum
 
 Gesetzliche Anbieterkennung:
 
 Senad Karic
 Handelspark 
 Zielstr. 10b
 68169 Mannheim
 Deutschland
 Telefon: 062117822450
 Telefax: 062117822451
 E-Mail: amazon@handelspark.de
 USt-IdNr.: DE224348704
 
 
 Alternative Streitbeilegung:
 Die Europäische Kommission stellt eine Plattform für die außergerichtliche Online-Streitbeilegung (OS-Plattform) bereit, aufrufbar unter ec.europa.eu/consumers/odr. 
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: h...",Business Name:Senad Karic,HandelsparkZielstr. 10bMannheim68169DE,15,7,3,5,555,468,Melody,https://www.amazon.de/-/en/Melody/b/ref=bl_dp_s_web_17630175031?ie=UTF8&node=17630175031&field-lbr_brands_browse-bin=Melody,1.0,94.0,203.0,Germany,253.65,amazon@handelspark.de,062117822450
2020-11-15,Garden,Seller 238,Seller 238-link,Seller 238-storefrontlink,"1-16 of over 1,000 results",95% positive in the last 12 months (188 ratings),"unser Service
 - Sollten Sie unerwarteter Weise mit unserer Lieferung nicht zufrieden sein, so kontaktieren Sie uns direkt über Ihr Amazon Konto.
 - Anfrage an uns werden meist innerhalb von 24 Std. (Werktags) garantiert beantwortet.
 - Wir sind immer bemüht Ihr Anliegen zur vollsten Zufriedenheit zu bearbeiten.
 
 unser Versand
 - Wir versenden mit dem DPD, DHL oder der Post
- Wenn Sie ein Bestimmten Lieferanten nicht wünschen bitte kontaktieren Sie uns sofort nach Kauf, damit wir den gewünschten Zus...",Business Name:Lahsa T & L GmbH,Jamnoer Hauptstrasse 6060Forst (lausitz)03149DE,15,0,5,4,118,101,Lotex GmbH,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=Lotex+GmbH,1.0,95.0,188.0,Germany,174.0,,
2020-11-15,Garden,Seller 241,Seller 241-link,Seller 241-storefrontlink,1-16 of 826 results,73% positive in the last 12 months (85 ratings),Lalowi is committed to providing each customer with the highest standard of customer service.,Business Name:NY AESTHETICS LTD,20 MEADOW CLOSEBURNLEYLANCASHIREBB10 2QUGB,4,11,11,21,10,5,sdgfd,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=sdgfd,1.0,73.0,85.0,Other,115.45,,
2020-11-15,Garden,Seller 242,Seller 242-link,Seller 242-storefrontlink,"1-16 of over 1,000 results",84% positive lifetime (44 total ratings),LAMPARAS OVALAMP is committed to providing each customer with the highest standard of customer service.,Business Name:ELECTRICIDAD E ILUMINACION MADRID,BARQUILLO 19MADRIDMADRID28004ES,15,0,0,13,2285,1091,Visit the Osram Store,https://www.amazon.de/-/en/stores/OSRAM/page/16B8A1FF-E0F1-49CB-9DEC-1F5114C904BC?ref_=ast_bln,1.0,84.0,,Other,463.8,,
2020-11-15,Garden,Seller 244,Seller 244-link,Seller 244-storefrontlink,1-16 of 625 results,94% positive lifetime (1699 total ratings),"Geschäftsbedingungen 1. Geltungsbereich
 1.1 Unsere Angebote, Leistungen und Lieferungen erfolgen ausschließlich aufgrund dieser Geschäftsbedingungen. Spätestens mit dem Zustandekommen eines Vertrages oder mit der Entgegennahme der Ware oder Dienstleistung gelten diese Bedingungen als angenommen. Gegenbestätigungen unter Hinweis auf eigene Geschäftsbedingungen wird hiermit ausdrücklich widersprochen.
 1.2 Schriftliche Individualvereinbarungen gehen diesen Geschäftsbedingungen vor. 2. Angebot 2.1 U...",Business Name:Licht-Studio Völker e.K.,Zinnaer Vorstadt 43JüterbogBrandenburg14913DE,16,0,0,0,955,473,Visit the Steinel Store,https://www.amazon.de/-/en/stores/Steinel+Vertriebs+GmbH+%28FO%29/page/5C1CDC78-499B-4AEA-9647-AF678ED3820A?ref_=ast_bln,1.0,94.0,,Germany,284.0,,
2020-11-15,Garden,Seller 245,Seller 245-link,Seller 245-storefrontlink,"1-16 of over 1,000 results",100% positive in the last 12 months (11 ratings),"Impressum
 
 Gesetzliche Anbieterkennung:
 
 Saku-System Vertriebs GmbH
 diese vertreten durch den Geschäftsführer Alexander Sparrer
 Arbachstr. 2
 72793 Pfullingen
 Deutschland
 Telefon: 071211397031
 E-Mail: amazon@saku-system.de
 USt-IdNr.: DE213058546
 eingetragen im Handelsregister des Amtsgerichtes Stuttgart
 Handelsregisternummer HRB 772233
 
 Alternative Streitbeilegung:
Die Europäische Kommission stellt eine Plattform für die außergerichtliche Online-Streitbeilegung (OS-Plattform) bereit, aufrufbar un...",Business Name:SAKU-System Vertriebs GmbH,Arbachstrasse 2PfullingenDeutschland72793DE,16,0,0,0,406,223,Rösle,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=R%26%23xF6%3Bsle,1.0,100.0,11.0,Germany,213.65,amazon@saku-system.de,071211397031
2020-11-15,Garden,Seller 246,Seller 246-link,Seller 246-storefrontlink,1-16 of 878 results,95% positive lifetime (21 total ratings),Land Warrior is committed to providing each customer with the highest standard of customer service.,Business Name:Land Warrior Airsoft Ltd.,44/1 Hardengreen Ind EstDalkeithMidlothianEH22 3NXGB,15,0,0,0,4545,3907,Mechanix,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=Mechanix,1.0,95.0,,Other,987.9000000000001,,
2020-11-15,Garden,Seller 247,Seller 247-link,Seller 247-storefrontlink,,,,,,0,0,0,0,0,0,Visit the NOOR Store,https://www.amazon.de/-/en/stores/Noor/page/F8392BA9-BFDC-4730-95F6-88947E3AD83B?ref_=ast_bln,,,,Other,0.0,,
2020-11-15,Garden,Seller 248,Seller 248-link,Seller 248-storefrontlink,1-16 of 317 results,95% positive in the last 12 months (435 ratings),"Impressum Landkaufhaus Mayer GmbH
 Vachendorfer Str. 3
 83313 Siegsdorf
 
 Telefon:
 08662/4934-0
 Fax:
 08662/4934-30
 E-Mail:
 info@landkaufhausmayer.de
 
 Geschäftsführer:
 Paul Mayer
 
 Handelsregister:
 HRB Traunstein 8958
 DE 167 419 049 Landkaufhaus Mayer GmbH ist von ABCERT AG (DE-ÖKO-006) zum Verkauf von Bio-Lebensmitteln zertifiziert. Unser Zertifikat ist bei dieser Kontrollstelle unter der Zertifikatsreferenznummer 1CQNYNJCSBUO0 einsehbar. 
Die Europäische Kommission bietet eine Onlineplattform für St...",Business Name:Landkaufhaus Mayer GmbH,Vachendorferstraße3Siegsdorf83313DE,16,7,6,4,930,464,Göbel,https://www.amazon.de/-/en/G%C3%B6bel/b/ref=bl_dp_s_web_1912071031?ie=UTF8&node=1912071031&field-lbr_brands_browse-bin=G%C3%B6bel,1.0,95.0,435.0,Germany,303.85,info@landkaufhausmayer.de,167 419 049
2020-11-15,Garden,Seller 251,Seller 251-link,Seller 251-storefrontlink,1-16 of 420 results,70% positive lifetime (10 total ratings),Lanna Smile is committed to providing each customer with the highest standard of customer service.,"Business Name:PP SMILE CO., LTD.",29 Papraw RoadPadadMuangChiangmai50100TH,15,0,0,0,132,101,Sun Microsystems,https://www.amazon.de/-/en/Sun-Microsystems/b/ref=bl_dp_s_web_18308811031?ie=UTF8&node=18308811031&field-lbr_brands_browse-bin=Sun+Microsystems,1.0,70.0,,Other,128.5,,
2020-11-15,Garden,Seller 256,Seller 256-link,Seller 256-storefrontlink,"1-16 of over 1,000 results",92% positive in the last 12 months (273 ratings),"Impressum
Axel Straube
Gorschmitz 30
04703 Leisnig
Deutschland
Telefon: 01789819900
Telefax: 034321639899
Email: last.minute.warenhandel@googlemail.com
USt-ID-Nr.: DE 277412980",Business Name:Axel Straube,Gorschmitz30Leisnig04703DE,16,0,16,6,16961,1265,Visit the Ochsenkopf Store,https://www.amazon.de/-/en/stores/OCHSENKOPF/page/9E6D9947-52DD-4FF4-B2AA-B235D102FBD0?ref_=ast_bln,1.0,92.0,273.0,Germany,1974.45,last.minute.warenhandel@googlemail.com,01789819900
2020-11-15,Garden,Seller 257,Seller 257-link,Seller 257-storefrontlink,"1-16 of over 8,000 results",81% positive in the last 12 months (102 ratings),LatestBuy EU is committed to providing each customer with the highest standard of customer service.,Business Name:LatestBuy,Unit 1113 BroadwayBASSENDEANWA6054AU,16,0,0,16,10848,8857,Visit the Funko Store,https://www.amazon.de/-/en/stores/Funko+Frozen+II/page/19E4FB0B-0F97-4418-B2A7-77EAC0668586?ref_=ast_bln,1.0,81.0,102.0,Germany,2097.3,,
2020-11-15,Garden,Seller 258,Seller 258-link,Seller 258-storefrontlink,"1-16 of over 3,000 results",100% positive lifetime (13 total ratings),Laviedo is committed to providing each customer with the highest standard of customer service.,Business Name:WebShop.TV,An der Brunnenstube31Mainz55120DE,16,0,0,0,38,21,PAPSTAR,https://www.amazon.de/-/en/PAPSTAR/b/ref=bl_dp_s_web_15424641031?ie=UTF8&node=15424641031&field-lbr_brands_browse-bin=PAPSTAR,1.0,100.0,,Germany,156.1,,
2020-11-15,Garden,Seller 259,Seller 259-link,Seller 259-storefrontlink,1-16 of 350 results,70% positive in the last 12 months (10 ratings),Lavv Housewares is committed to providing each customer with the highest standard of customer service.,Business Name:Lavv Housewares Ltd,15Cato StreetBIRMINGHAMWest MidlandsB7 4TSGB,16,0,0,20,4262,2918,Sunpet,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Sunpet,1.0,70.0,10.0,Other,823.7,,
2020-11-15,Garden,Seller 261,Seller 261-link,Seller 261-storefrontlink,4 results,100% positive in the last 12 months (19 ratings),"Impressum Gesetzliche Anbieterkennung: Bennedetto Pellerito
 
 Bennedetto Pellerito
 Gartenstraße 3A
 46514 Schermbeck
 Deutschland Telefon: 015114949348 E-Mail: info@natinos.de USt-IdNr.: DE322640900 
The European Commission provides for an Online Dispute Resolution Platform, which you can access here: https://ec.europa.eu/consumers/odr/

Please see the following link for the nationally appointed Alternative Dispute Resolution bodies contact details: https://webgate.ec.europa.eu/odr/main/index.cfm?even...",VAT Number:DE322640900,,1,0,0,0,51,49,Visit the Natinos Store,https://www.amazon.de/-/en/stores/NATINOS/page/63D8F88A-13FA-4C6B-B9E5-74D29FAFF093?ref_=ast_bln,4.0,100.0,19.0,Other,161.75,info@natinos.de,015114949348
2020-11-15,Garden,Seller 262,Seller 262-link,Seller 262-storefrontlink,1-16 of 261 results,100% positive in the last 12 months (16 ratings),"LA CAVERNE DU GEEK - ENTREPRISE INDIVIDUELLE - Auto-entreprise
Gérant COLLIGNON Alexis5 bis, rue Carnot, 54410 LANEUVEVILLE DEVANT NANCY / France
Enregistrée au RCS de Nancy (54) N° SIRET 510 325 103 000 16
+3365211184",Business Name:COLLIGNON Alexis,5 bis rue CarnotLaneuveville devant nancy54410FR,13,0,0,0,997,888,Out of the blue,https://www.amazon.de/-/en/Out-of-the-blue/b/ref=bl_dp_s_web_15982842031?ie=UTF8&node=15982842031&field-lbr_brands_browse-bin=Out+of+the+blue,1.0,100.0,16.0,Other,339.5,,510 325 103 000 16
2020-11-15,Garden,Seller 265,Seller 265-link,Seller 265-storefrontlink,"1-16 of over 3,000 results",98% positive in the last 12 months (124 ratings),"Impressum: Leder MilzInh. Irene Koser e.K.Lindenstr. 871634 LudwigsburgKontakt: 
Tel. 07141/902067 
Fax. 07141/901034 
E-Mail: Info@LederMilz.deRegistergericht: Amtsgericht Stuttgart, HRA 221613Die Europäische Kommission stellt eine Plattform für die außergerichtliche Online-Streitbeilegung (OS-Plattform) bereit, die unter www.ec.europa.eu/consumers/odr aufrufbar ist. Unsere E-Mail-Adresse finden Sie in unserem Impressum. Wir nehmen am Streitschlichtungsverfahren teil. Eine Liste mit den Kontaktdat...","Business Name:Michael Milz, Inhaber Irene Koser",Leder Milz Inh. Irene KoserLindenstr. 8LudwigsburgBW71634DE,15,0,0,2,15082,12487,Reisenthel,https://www.amazon.de/-/en/Reisenthel/b/ref=bl_dp_s_web_20129692031?ie=UTF8&node=20129692031&field-lbr_brands_browse-bin=Reisenthel,1.0,98.0,124.0,Germany,2910.3,Info@LederMilz.deRegistergericht,
2020-11-15,Garden,Seller 268,Seller 268-link,Seller 268-storefrontlink,"1-16 of over 6,000 results",92% positive in the last 12 months (74 ratings),,Business Name:Leiterkontor UVM GmbH,Georgsplatz10HamburgHamburg20099DE,15,22,11,7,1187,148,Zarges,https://www.amazon.de/-/en/Zarges/b/ref=bl_dp_s_web_3165565031?ie=UTF8&node=3165565031&field-lbr_brands_browse-bin=Zarges,1.0,92.0,74.0,Germany,275.4,,
2020-11-15,Garden,Seller 271,Seller 271-link,Seller 271-storefrontlink,1-16 of 835 results,,LEJINDIANZISHANGWU is committed to providing each customer with the highest standard of customer service.,,,5,0,0,0,108,8,LOHOX,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=LOHOX,1.0,,,Other,11.8,,
2020-11-15,Garden,Seller 273,Seller 273-link,Seller 273-storefrontlink,"1-16 of over 1,000 results",91% positive in the last 12 months (464 ratings),"Lemodo GmbH
 Steindeckerstraße 2
 91572 Bechhofen
 Deutschland
 
 Tel.: +49 (0) 9822 / 6099470
 Fax: +49 (0) 9822 / 60994781
 E-Mail: info@lemodo.de
 
 Registergericht: Ansbach
 Registernummer: HRB 7062
 
 Geschäftsführer: Richard Schülein
 
 Umsatzsteuer-Identifikationsnummer gemäß § 27 a Umsatzsteuergesetz: DE325700194 
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: https://ec.europa.eu/consumers/odr/

Unter diesem Link finden Sie die Kontaktdaten der offizi...",Business Name:Lemodo GmbH,Lemodo GmbhSteindeckerstraße 2BechhofenBayern91572DE,16,13,8,8,1289,568,Windhager,https://www.amazon.de/Windhager/b/ref=bl_dp_s_web_1735223031?ie=UTF8&node=1735223031&field-lbr_brands_browse-bin=Windhager,1.0,91.0,464.0,Germany,345.59999999999997,info@lemodo.de,+49 (0) 9822
2020-11-15,Garden,Seller 275,Seller 275-link,Seller 275-storefrontlink,"1-16 of over 1,000 results",87% positive lifetime (15 total ratings),Leonetti Giocattoli is committed to providing each customer with the highest standard of customer service.,Business Name:Leonetti Giocattoli di Maurizio Leonetti,"Via Toledo, 350/351NapoliNA80134IT",15,0,0,13,22603,12676,Pavillo,https://www.amazon.de/-/en/Pavillo/b/ref=bl_dp_s_web_17709114031?ie=UTF8&node=17709114031&field-lbr_brands_browse-bin=Pavillo,1.0,87.0,,Other,3658.6000000000004,,
2020-11-15,Garden,Seller 276,Seller 276-link,Seller 276-storefrontlink,1-16 of 935 results,99% positive in the last 12 months (95 ratings),"Alle unsere Preise beinhalten die gesetzliche Mehrwertsteuer.Impressum:Fleckenstein GbR
Bernd Uwe Fleckenstein, Sandra Brigitte Fleckenstein GbR
Waldstr. 5
 D-63150 Heusenstamm Rembrücken 
 
 Tel.: 06106-6394996
 Mobil: 0174-2559018
Plattform der EU-Kommission zur außergerichtlichen Online-Streitbeilegung:  //ec.europa.eu/odr Unsere E-Mailadresse lautet: 
info@indianerschmuck.biz
Inhaber: Sandra Fleckenstein 

Gewerbeanmeldung: Register Nr. 2011-272
 Umsatzsteuer-Identifikationsnummer 
gemäß §27A Umsatzsteu...","Business Name:Bernd Uwe Fleckenstein,Sandra Brigitte Fleckenstein GBR",Waldstr. 5HeusenstammHessen63150DE,16,0,0,0,18,16,A.G.S.,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=A.G.S.,1.0,99.0,95.0,Germany,156.85,info@indianerschmuck.biz,06106-6394996
2020-11-15,Garden,Seller 277,Seller 277-link,Seller 277-storefrontlink,"1-16 of over 70,000 results",96% positive in the last 12 months (304 ratings),"Impressum
Gesetzliche Anbieterkennung:
Leotie GmbH
diese vertreten durch den Geschäftsführer Thorsten Kötter , Walter Rickel
Raiffeisenstr. 1
61191 Rosbach
Deutschland
Telefon: 06003-9355800
E-Mail: info@leotie.de
USt-IdNr.: DE815567750
eingetragen im Handelsregister des Amtsgerichtes Friedberg
Handelsregisternummer HRB 8031
Die Europäische Kommission stellt eine Plattform für die außergerichtliche Online-Streitbeilegung
(OS-Plattform) bereit, aufrufbar unter //ec.europa.eu/odr.
Wir sind Mitglied der Initiati...",Business Name:Leotie GmbH,Raiffeisenstrasse1Rosbach61191DE,1,0,1,2,92,63,LEotiE SINCE 2004,https://www.amazon.de/-/en/LEotiE-SINCE-2004/b/ref=bl_dp_s_web_3257256031?ie=UTF8&node=3257256031&field-lbr_brands_browse-bin=LEotiE+SINCE+2004,1.0,96.0,304.0,Germany,174.89999999999998,info@leotie.de,06003-9355800
2020-11-15,Garden,Seller 278,Seller 278-link,Seller 278-storefrontlink,"1-16 of over 2,000 results",53% positive in the last 12 months (15 ratings),Les animaux du net is committed to providing each customer with the highest standard of customer service.,Business Name:Les animaux du net,11lotissement le grand préLEAZ01200FR,16,100,75,40,9116,6765,Visit the Tetra Store,https://www.amazon.de/-/en/stores/Tetra/page/DCE34886-C391-4ADB-953C-11124A982133?ref_=ast_bln,1.0,53.0,15.0,Other,1668.5500000000002,,
2020-11-15,Garden,Seller 279,Seller 279-link,Seller 279-storefrontlink,"1-16 of over 4,000 results",91% positive in the last 12 months (11 ratings),Les Boutiques de Catena is committed to providing each customer with the highest standard of customer service.,Business Name:Etablissements Marquis,31 RUE NEUVECRAON53400FR,16,0,0,9,8448,5043,Visit the Weber Store,https://www.amazon.de/-/en/stores/Weber/page/97CDA426-21A5-4BA8-9E0F-AFDA8004B64D?ref_=ast_bln,1.0,91.0,11.0,Other,1486.3500000000001,,
2020-11-15,Garden,Seller 280,Seller 280-link,Seller 280-storefrontlink,1-16 of 202 results,69% positive lifetime (16 total ratings),LeTerrecotteDiFabioCassiano is committed to providing each customer with the highest standard of customer service.,Business Name:le terrecotte di Cassiano Fabio,via serroni sncLE TERRECOTTE DI FABIO CASSIANOGIFFONI SEI CASALISA84090IT,16,0,0,25,284,152,le terrecotte di cassiano fabio,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=le+terrecotte+di+cassiano+fabio,1.0,69.0,,Other,147.29999999999998,,
2020-11-15,Garden,Seller 281,Seller 281-link,Seller 281-storefrontlink,"1-16 of over 4,000 results",80% positive in the last 12 months (15 ratings),"LeuchtenZentrale GmbH
van-Randenborgh-Weg 4
33602 Bielefeld

Geschäftsführer: Sebastian Kunze

Tel: (0521) 520 55-0

Web: www.leuchtenzentrale.de
Mail: info@leuchtenzentrale.de
Hilfe & Kontakt: www.leuchtenzentrale.de/kontakt
Datenschutzbeauftragte: Mareike KnappeE-Mail: datenschutz@leuchtenzentrale.de

HRB 39767 bei AG Bielefeld
USt.-ID.: DE267584907",Business Name:LeuchtenZentrale GmbH,van-Randenborgh-Weg4BielefeldGermany33602DE,16,0,25,20,16088,5882,Visit the Philips Store,https://www.amazon.de/-/en/stores/Philips/page/27B5741D-A3D9-49A1-9BC9-579080C75468?ref_=ast_bln,1.0,80.0,15.0,Germany,2317.9500000000003,info@leuchtenzentrale.de,0521) 520 55-0
2020-11-15,Garden,Seller 282,Seller 282-link,Seller 282-storefrontlink,"1-16 of over 10,000 results",89% positive in the last 12 months (351 ratings),"The European Commission provides for an Online Dispute Resolution Platform, which you can access here: https://ec.europa.eu/consumers/odr/",Business Name:click-licht.de GmbH & Co. KG,Maria-von-Linden Straße 9Recklinghausen45665DE,15,11,11,11,16088,9242,Visit the Philips Hue Store,https://www.amazon.de/-/en/stores/Philips+Hue/page/70E215C2-95AD-4399-AE1A-4F6C289B83FF?ref_=ast_bln,1.0,89.0,351.0,Germany,2684.25,,
2020-11-15,Garden,Seller 283,Seller 283-link,Seller 283-storefrontlink,"1-16 of over 2,000 results",100% positive in the last 12 months (30 ratings),"Lexberg 
 Inhaber Alexander Stripling
 Emil-Rössler-Str. 44
 35279 Neustadt
 Deutschland

 


 Telefon: 06692-9089913

 Fax:
  06692-9089911

 


 Ansprechpartner: Alexander Stripling
 


 E-Mail: shop@lexberg.de

 


 Steuernummer: 031 872 61344 

 Steueridentifikation: DE188696122

 

Untitled DocumentAllgemeine Geschäftsbedingungen Firma LexBerg1. Allgemeines(1) Diese Allgemeinen Geschäftsbedingungen (AGB) gelten für alle  Angebote und Leistungen betreffend unseren Amazon-Shop. Darüber hinaus  gelten die Bedingungen des Plattformbetreib...",Business Name:Alexander Stripling,Emil-Rössler-Str.44Neustadt35279DE,16,0,0,0,2782,199,Windhager,https://www.amazon.de/-/en/Windhager/b/ref=bl_dp_s_web_1735223031?ie=UTF8&node=1735223031&field-lbr_brands_browse-bin=Windhager,1.0,100.0,30.0,Germany,449.79999999999995,shop@lexberg.de,"44
 35279"
2020-11-15,Garden,Seller 284,Seller 284-link,Seller 284-storefrontlink,1-16 of 352 results,97% positive in the last 12 months (61 ratings),"Impressum
 
 Gesetzliche Anbieterkennung:
 
 Restpostenvermarktung EU GmbH & Co. KG
 Rudolf Diesel-Str. 2a
 53919 Weilerswist
 Deutschland
 Telefon: 0177 33 709 77
 E-Mail: distribute@leucht-fachhandel.de
 USt-IdNr.: DE279164086
 eingetragen im Handelsregister des Amtsgerichtes Euskirchen
 Handelsregisternummer HRA 7801
 
 vertreten durch die persönlich haftende Gesellschafterin
 Restpostenvermarktung Euskirchen Verwalt
 diese vertreten durch den Geschäftsführer Christian Göbbels
 Rudolf-Diesel-Str. 2a, 53919 We...",Business Name:Restpostenvermakrtung EU GmbH & Co. KG,C/o GöbbelsRudolf Diesel Str 2aWeilerswistNordrhein-Westfalen53919DE,15,0,8,3,7053,4085,Visit the OSRAM Lamps Store,https://www.amazon.de/-/en/stores/LEDVANCE/page/1DF0C410-0328-4D27-B158-915FAE92A5E2?ref_=ast_bln,1.0,97.0,61.0,Germany,1262.5500000000002,distribute@leucht-fachhandel.de,0177 33 709 77
2020-11-15,Garden,Seller 285,Seller 285-link,Seller 285-storefrontlink,"1-16 of over 6,000 results",73% positive in the last 12 months (15 ratings),LG-Motors is committed to providing each customer with the highest standard of customer service.,Business Name:MOTOR WORLD DI MARCHESE GIOVANNA,via pompei 1/asciaccaAgrigento92019IT,15,0,0,20,1467,1267,3Kamido,https://www.amazon.de/-/en/3Kamido/b/ref=bl_dp_s_web_15487509031?ie=UTF8&node=15487509031&field-lbr_brands_browse-bin=3Kamido,1.0,73.0,15.0,Other,383.85,,
2020-11-15,Garden,Seller 301,Seller 301-link,Seller 301-storefrontlink,"1-16 of over 3,000 results",98% positive in the last 12 months (790 ratings),"Impressum
 
 Gesetzliche Anbieterkennung: Khalifa Mili & Eimen Mili GbR
 vertreten durch die Gesellschafter: Khalifa Mili und Eimen Mili
 Wolfsbankring 38
 45355 Essen
 Deutschland
 Telefon: 0201-8139497
 Telefax: 0201-8139498
 E-Mail: lichtquelle-321@web.de
 Umsatzsteuer-Identifikationsnummer:  DE271402064 Telefonisch sind wir zu diesen Zeiten erreichbar:
 Mo: 10:00 - 18:00 Uhr
 Di: 10:00 - 18:00 Uhr
 Mi: 10:00 - 18:00 Uhr
 Do: 10:00 - 18:00 Uhr
 Fr: 10:00 - 18:00 Uhr 
Die Europäische Kommission bietet eine On...",Business Name:Khalifa Mili & Eimen Mili GbR,Wolfsbankring38EssenNRW45355DE,15,2,1,1,173,149,Visit the Paulmann Store,https://www.amazon.de/-/en/stores/Paulmann+Licht+GmbH/page/D412D51F-418C-4C96-9473-7C5F159198ED?ref_=ast_bln,1.0,98.0,790.0,Germany,218.9,lichtquelle-321@web.de,"38
 45355"
2020-11-15,Garden,Seller 302,Seller 302-link,Seller 302-storefrontlink,1-16 of 96 results,99% positive in the last 12 months (203 ratings),"Impressum   Licht & Wasserwelt GmbH  Gartenstraße 8
 34326 Morschen
 Deutschland Telefon 05664 478
 Geschäftsführer Daniel Czyganowsky   Bankverbindung Deutsche Bank
 IBAN: DE46520700240032517500
 BIC: DEUTDEDB520 Kontoinhaber: Licht & Waserwelt GmbH _________________________________________ Registergericht: Amtsgericht Fritzlar
 Registernummer: HRB 12039 WEEE-Reg.-Nr.: DE 65671915 Steuernummer: 026 238 26142 Umsatzsteuer-Identifikationsnummer gem. § 27 a Umsatzsteuergesetz: DE 294261031
 Verantwortli...",Business Name:Licht & Wasserwelt GmbH,Gartenstr.Gartenstr. 8Morschen34326DE,2,0,0,0,788,300,SpiceFlow,https://www.amazon.de/-/en/SpiceFlow/b/ref=bl_dp_s_web_15846554031?ie=UTF8&node=15846554031&field-lbr_brands_browse-bin=SpiceFlow,1.0,99.0,203.0,Germany,267.65,,05664 478
2020-11-15,Garden,Seller 307,Seller 307-link,Seller 307-storefrontlink,1-16 of 561 results,0% positive lifetime (1 total ratings),LIFENGBAIHUO is committed to providing each customer with the highest standard of customer service.,,,3,0,100,100,0,0,ZMHS,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZMHS,1.0,0.0,,Other,0.2,,
2020-11-15,Garden,Seller 309,Seller 309-link,Seller 309-storefrontlink,1-16 of 585 results,79% positive lifetime (19 total ratings),Life's A Breeze is committed to providing each customer with the highest standard of customer service.,Business Name:Life's A Breeze GB Ltd,LIFES A BREEZE GB LTDUNIT 5 GRATTON COURT GRATTON WAY ROUNDSWELLROUNDSWELL BUSINESS PARKDevonEX31 3NLGB,15,0,0,33,391,318,Life's A Breeze,https://www.amazon.de/-/en/Lifes-A-Breeze/b/ref=bl_dp_s_web_18847951031?ie=UTF8&node=18847951031&field-lbr_brands_browse-bin=Life%27s+A+Breeze,1.0,79.0,,USA,189.60000000000002,,
2020-11-15,Garden,Seller 310,Seller 310-link,Seller 310-storefrontlink,"1-16 of over 1,000 results",82% positive in the last 12 months (50 ratings),Lifestyle & Cookware is committed to providing each customer with the highest standard of customer service.,Business Name:Dhondt Interieur NV,Torhoutsesteenweg 100Brugge8200BE,14,50,27,18,2960,2354,Rösle,https://www.amazon.de/-/en/R%C3%B6sle/b/ref=bl_dp_s_web_3317591031?ie=UTF8&node=3317591031&field-lbr_brands_browse-bin=R%C3%B6sle,1.0,82.0,50.0,Other,657.1,,
2020-11-15,Garden,Seller 311,Seller 311-link,Seller 311-storefrontlink,1-16 of 730 results,95% positive in the last 12 months (73 ratings),Lifestyle Handelshaus is committed to providing each customer with the highest standard of customer service.,Business Name:Lifestyle Handelshaus GmbH,Niederlassung DresdenBodenbacher Straße 81DresdenSachsen01277DE,14,0,0,3,2357,1807,Visit the Schneider Store,https://www.amazon.de/-/en/stores/Xaver+Schneider+GmbH+%26+Co.+KG/page/22CAEEDC-0486-41E5-965E-06BC11AD0003?ref_=ast_bln,1.0,95.0,73.0,Germany,562.75,,
